ID	GeneID	geneSymbol	chr	strand	1stExonStart_0base	1stExonEnd	2ndExonStart_0base	2ndExonEnd	upstreamES	upstreamEE	downstreamES	downstreamEE	ID	IJC_SAMPLE_1	SJC_SAMPLE_1	IJC_SAMPLE_2	SJC_SAMPLE_2	IncFormLen	SkipFormLen	PValue	FDR	IncLevel1	IncLevel2	IncLevelDifference
3300	"ENSG00000078070.14"	"MCCC1"	chr3	-	183045412	183045540	183052158	183052240	183041566	183041750	183057310	183057422	3300	66,56	105,86	21,18	46,25	181	198	0.574228174142	1.0	0.407,0.416	0.333,0.441	0.024
3301	"ENSG00000078070.14"	"MCCC1"	chr3	-	183072365	183072487	183086692	183086788	183071209	183071357	183094558	183094605	3301	4,4	95,87	4,3	27,21	195	198	0.0732491636841	0.3719080000079347	0.041,0.045	0.131,0.127	-0.086
3302	"ENSG00000174891.14"	"RSRC1"	chr3	+	158123865	158123991	158203071	158203245	158122102	158122298	158298038	158298075	3302	37,27	15,13	17,2	10,3	198	198	0.370074314619	0.9115034994621743	0.712,0.675	0.63,0.4	0.178
3303	"ENSG00000174891.14"	"RSRC1"	chr3	+	158203071	158203245	158298038	158298075	158123865	158123991	158354856	158354908	3303	37,39	16,19	19,9	6,6	198	136	0.834016940957	1.0	0.614,0.585	0.685,0.507	0.003
3305	"ENSG00000048392.13"	"RRM2B"	chr8	-	102214053	102214158	102232230	102232304	102212775	102212889	102238826	102238874	3305	9,16	13,15	21,11	16,11	173	198	0.475026989108	1.0	0.442,0.55	0.6,0.534	-0.071
3306	"ENSG00000085274.16"	"MYNN"	chr3	+	169783476	169783560	169784621	169784708	169782464	169782643	169786415	169789716	3306	19,15	11,16	7,12	12,12	183	186	0.277865350584	0.782486103846653	0.637,0.488	0.372,0.504	0.124
3310	"ENSG00000156398.13"	"SFXN2"	chr10	+	102715222	102715328	102716233	102716329	102714635	102714681	102726611	102726797	3310	3,2	3,3	0,0	1,0	198	195	1	1.0	0.496,0.396	0.0,NA	0.446
3312	"ENSG00000156398.13"	"SFXN2"	chr10	+	102716233	102716329	102724935	102724996	102714635	102714681	102726611	102726797	3312	3,3	5,5	1,0	0,0	195	160	1	1.0	0.33,0.33	1.0,NA	-0.67
3314	"ENSG00000063761.16"	"ADCK1"	chr14	+	77859075	77859279	77887090	77887249	77822434	77822518	77899099	77899258	3314	2,3	3,3	7,0	1,1	198	198	0.849058271635	1.0	0.4,0.5	0.875,0.0	0.013
3316	"ENSG00000173083.16"	"HPSE"	chr4	-	83310721	83310890	83313113	83313287	83310030	83310078	83319343	83319469	3316	0,0	1,0	4,2	5,8	198	198	1	1.0	0.0,NA	0.444,0.2	-0.322
3326	"ENSG00000163872.16"	"YEATS2"	chr3	+	183728689	183728851	183736717	183736829	183724418	183724531	183747671	183747716	3326	10,15	6,6	22,16	7,12	198	198	0.954959428306	1.0	0.625,0.714	0.759,0.571	0.004
3337	"ENSG00000104635.15"	"SLC39A14"	chr8	+	22409945	22410115	22412036	22412206	22408309	22408496	22414779	22414902	3337	0,0	12,6	2,1	17,11	198	198	0.485428429197	1.0	0.0,0.0	0.105,0.083	-0.094
3338	"ENSG00000154743.19"	"TSEN2"	chr3	+	12505153	12505231	12516610	12516661	12503261	12503784	12519058	12519197	3338	8,3	6,2	8,1	1,0	177	150	0.000525471791482	0.011539148229109777	0.531,0.56	0.871,1.0	-0.39
3339	"ENSG00000154743.19"	"TSEN2"	chr3	+	12505153	12505231	12519058	12519197	12503261	12503784	12528887	12528924	3339	8,3	7,7	8,1	5,1	177	198	0.306605564278	0.8198776097667553	0.561,0.324	0.642,0.528	-0.142
3340	"ENSG00000154743.19"	"TSEN2"	chr3	+	12505153	12505231	12528887	12528924	12503261	12503784	12529761	12529873	3340	8,3	1,1	8,1	0,0	177	136	0.516933898574	1.0	0.86,0.697	1.0,1.0	-0.222
3341	"ENSG00000154743.19"	"TSEN2"	chr3	+	12506707	12506835	12519058	12519197	12505153	12505231	12528887	12528924	3341	0,1	7,7	3,0	5,1	198	198	0.0742688441258	0.373751081318262	0.0,0.125	0.375,0.0	-0.125
3342	"ENSG00000050426.16"	"LETMD1"	chr12	+	51052091	51052207	51053777	51053860	51049033	51049185	51055834	51056021	3342	11,11	10,11	4,1	7,3	198	182	0.154625241108	0.5613595080105648	0.503,0.479	0.344,0.235	0.202
3343	"ENSG00000050426.16"	"LETMD1"	chr12	+	51052091	51052207	51053811	51053860	51049033	51049185	51055834	51056021	3343	11,11	7,7	4,1	5,2	198	148	0.17023871497	0.5931073178602244	0.54,0.54	0.374,0.272	0.217
3344	"ENSG00000050426.16"	"LETMD1"	chr12	+	51052091	51052207	51053777	51053860	51049033	51049185	51056349	51056502	3344	12,13	1,6	4,1	2,0	198	182	0.277216039719	0.7816701301544824	0.917,0.666	0.648,1.0	-0.032
3345	"ENSG00000050426.16"	"LETMD1"	chr12	+	51052091	51052207	51053811	51053860	51049033	51049185	51056349	51056502	3345	12,13	0,3	4,1	0,0	198	148	0.164250433352	0.5817806455924203	1.0,0.764	1.0,1.0	-0.118
3346	"ENSG00000050426.16"	"LETMD1"	chr12	+	51052091	51052207	51056143	51056245	51049033	51049185	51056349	51056502	3346	12,13	16,19	4,1	4,0	198	198	0.295243929199	0.8041783712272216	0.429,0.406	0.5,1.0	-0.333
3347	"ENSG00000050426.16"	"LETMD1"	chr12	+	51053777	51053860	51055986	51056021	51049033	51049185	51056143	51056245	3347	1,3	9,4	2,0	2,0	182	134	1	1.0	0.076,0.356	0.424,NA	-0.208
3348	"ENSG00000050426.16"	"LETMD1"	chr12	+	51053777	51053860	51056143	51056245	51049033	51049185	51056349	51056502	3348	1,6	16,19	2,0	4,0	182	198	1	1.0	0.064,0.256	0.352,NA	-0.192
3349	"ENSG00000050426.16"	"LETMD1"	chr12	+	51053811	51053860	51056143	51056245	51049033	51049185	51056349	51056502	3349	0,3	16,19	0,0	4,0	148	198	1	1.0	0.0,0.174	0.0,NA	0.087
3350	"ENSG00000172053.18"	"QARS1"	chr3	-	49101354	49101441	49101619	49101705	49100574	49100674	49101827	49101899	3350	146,105	99,80	17,25	11,13	185	186	0.390383206375	0.9326297699552198	0.597,0.569	0.608,0.659	-0.05
3353	"ENSG00000175582.20"	"RAB6A"	chr11	-	73718612	73718718	73718784	73718890	73716250	73716362	73720845	73720899	3353	33,25	44,68	19,22	30,29	198	198	0.385296706241	0.9263500303336821	0.429,0.269	0.388,0.431	-0.06
3355	"ENSG00000107625.14"	"DDX50"	chr10	+	68936935	68937095	68943212	68943257	68936005	68936079	68946351	68946553	3355	15,30	8,5	6,12	5,2	198	144	0.776487397487	1.0	0.577,0.814	0.466,0.814	0.055
3356	"ENSG00000142856.17"	"ITGB3BP"	chr1	-	63478763	63478833	63490082	63490218	63454889	63454968	63508527	63508570	3356	5,10	8,9	1,8	9,0	198	169	0.533180655823	1.0	0.348,0.487	0.087,1.0	-0.126
3358	"ENSG00000163964.18"	"PIGX"	chr3	+	196717808	196717954	196721176	196721356	196716857	196716921	196722414	196722556	3358	3,0	1,0	1,0	0,0	198	198	1	1.0	0.75,NA	1.0,NA	-0.25
3360	"ENSG00000075711.21"	"DLG1"	chr3	-	197069218	197069260	197075836	197075870	197066703	197066754	197076585	197076685	3360	1,0	37,42	1,0	25,12	133	141	1	1.0	0.028,0.0	0.041,0.0	-0.007
3361	"ENSG00000075711.21"	"DLG1"	chr3	-	197075836	197075870	197076585	197076685	197066703	197066754	197081050	197081117	3361	7,14	4,5	1,7	10,4	198	133	0.0375727301129	0.2543634055875354	0.54,0.653	0.063,0.54	0.295
3362	"ENSG00000075711.21"	"DLG1"	chr3	-	197075836	197075870	197076585	197076682	197069218	197069260	197081050	197081117	3362	23,22	27,33	11,8	19,12	196	133	0.536091096099	1.0	0.366,0.311	0.282,0.311	0.042
3363	"ENSG00000075711.21"	"DLG1"	chr3	-	197075836	197075870	197076585	197076685	197069218	197069260	197081050	197081117	3363	20,28	27,33	9,15	19,12	198	133	0.881635364925	1.0	0.332,0.363	0.241,0.456	-0.001
3364	"ENSG00000075711.21"	"DLG1"	chr3	-	197076585	197076685	197081050	197081117	197075836	197075870	197085579	197085756	3364	51,46	2,3	40,24	3,1	166	198	0.924174002629	1.0	0.968,0.948	0.941,0.966	0.004
3365	"ENSG00000075711.21"	"DLG1"	chr3	-	197155668	197155763	197161639	197161738	197149742	197149796	197194424	197194589	3365	29,39	1,0	38,18	0,0	198	194	1	1.0	0.966,1.0	1.0,1.0	-0.017
3366	"ENSG00000185624.16"	"P4HB"	chr17	-	81846946	81847068	81847242	81847347	81846428	81846629	81855141	81855279	3366	183,172	234,223	56,75	83,50	198	198	0.350710869463	0.8882689682301002	0.439,0.435	0.403,0.6	-0.065
3368	"ENSG00000137413.17"	"TAF8"	chr6	+	42057388	42057513	42068464	42068607	42055951	42056014	42077099	42077239	3368	17,10	3,5	6,2	0,2	198	198	0.183855356241	0.6225880754952243	0.85,0.667	1.0,0.5	0.008
3376	"ENSG00000090316.16"	"MAEA"	chr4	+	1315396	1315600	1322380	1322503	1311978	1312161	1327626	1327703	3376	24,31	34,23	13,5	15,10	198	198	0.434850409079	0.9786384982792402	0.414,0.574	0.464,0.333	0.095
3377	"ENSG00000090316.16"	"MAEA"	chr4	+	1322380	1322503	1327626	1327703	1315396	1315600	1332756	1332865	3377	28,31	27,19	10,14	15,2	198	176	0.56325431821	1.0	0.48,0.592	0.372,0.862	-0.081
3384	"ENSG00000023228.14"	"NDUFS1"	chr2	-	206149817	206149925	206152418	206152510	206149019	206149096	206153617	206153682	3384	100,88	63,73	51,26	51,26	191	198	0.145189402737	0.5470394480940001	0.622,0.555	0.509,0.509	0.08
3385	"ENSG00000062485.19"	"CS"	chr12	-	56283791	56283857	56285915	56286023	56282859	56282991	56286594	56286645	3385	34,67	28,17	25,22	5,8	198	165	0.226476893038	0.7050676973377453	0.503,0.767	0.806,0.696	-0.116
3386	"ENSG00000062485.19"	"CS"	chr12	-	56291630	56291793	56298608	56298691	56286594	56286645	56300159	56300391	3386	3,3	1,0	1,2	2,0	182	198	0.354932869582	0.8961951898620999	0.765,1.0	0.352,1.0	0.207
3387	"ENSG00000183624.14"	"HMCES"	chr3	+	129288853	129288997	129290678	129290804	129279709	129279915	129298353	129298535	3387	22,15	37,24	7,6	9,5	198	198	0.365649702374	0.9115034994621743	0.373,0.385	0.438,0.545	-0.113
3394	"ENSG00000137522.18"	"RNF121"	chr11	+	71962151	71962289	71982760	71982915	71960749	71960891	71987003	71987111	3394	2,4	47,42	1,0	26,11	198	198	0.0370638845052	0.25332492629827	0.041,0.087	0.037,0.0	0.045
3395	"ENSG00000137522.18"	"RNF121"	chr11	+	71962151	71962289	71982806	71982915	71960749	71960891	71987003	71987111	3395	2,4	29,31	1,0	19,8	198	198	0.0227593428811	0.17992295063095054	0.065,0.114	0.05,0.0	0.065
3396	"ENSG00000137522.18"	"RNF121"	chr11	+	71994718	71994852	71995439	71995551	71990596	71990717	71996194	71997597	3396	24,28	18,11	40,13	17,12	198	198	0.914791208686	1.0	0.571,0.718	0.702,0.52	0.033
3399	"ENSG00000082269.17"	"FAM135A"	chr6	+	70426438	70426532	70426569	70426709	70415290	70415376	70428303	70428419	3399	6,2	0,3	10,3	0,0	193	198	0.0664002889989	0.35467869357151993	1.0,0.406	1.0,1.0	-0.297
3400	"ENSG00000082269.17"	"FAM135A"	chr6	+	70486166	70486244	70491033	70491083	70482000	70482154	70502635	70502791	3400	1,1	2,3	3,5	2,1	177	149	0.0122675897799	0.12028258343365045	0.296,0.219	0.558,0.808	-0.426
3401	"ENSG00000056736.10"	"IL17RB"	chr3	+	53851998	53852126	53852870	53852997	53849654	53849795	53856843	53856986	3401	18,13	0,1	2,2	3,0	198	198	0.0498622925146	0.29617787822002295	1.0,0.929	0.4,1.0	0.265
3402	"ENSG00000056736.10"	"IL17RB"	chr3	+	53852870	53852997	53856843	53856986	53851998	53852126	53857615	53857690	3402	5,13	16,13	7,9	5,5	198	198	0.0640019304867	0.34872229794006465	0.238,0.5	0.583,0.643	-0.244
3408	"ENSG00000136877.15"	"FPGS"	chr9	+	127806972	127807087	127807208	127807286	127804635	127804700	127807420	127807482	3408	13,8	13,11	5,18	14,10	198	177	0.977381824124	1.0	0.472,0.394	0.242,0.617	0.004
3409	"ENSG00000157796.18"	"WDR19"	chr4	+	39185725	39185817	39186538	39186604	39182528	39182563	39189655	39189781	3409	3,1	1,0	7,2	3,0	191	165	0.0956414081099	0.4227683095951296	0.722,1.0	0.668,1.0	0.027
3411	"ENSG00000163319.11"	"MRPS18C"	chr4	+	83458345	83458429	83459739	83459797	83456908	83456958	83460972	83461032	3411	19,19	39,29	15,7	8,3	183	157	0.00184991307549	0.030271116557753833	0.295,0.36	0.617,0.667	-0.315
3414	"ENSG00000100401.21"	"RANGAP1"	chr22	-	41261445	41261580	41264663	41264843	41257947	41258106	41268096	41268156	3414	40,46	48,23	16,9	14,11	198	198	0.561533877103	1.0	0.455,0.667	0.533,0.45	0.07
3415	"ENSG00000101773.19"	"RBBP8"	chr18	+	23006362	23006432	23016827	23016924	23001585	23001729	23022128	23022270	3415	24,28	27,23	3,1	4,4	169	196	0.198409920874	0.648636342827182	0.508,0.585	0.465,0.225	0.201
3416	"ENSG00000196262.15"	"PPIA"	chr7	+	44797519	44797621	44798747	44798814	44796680	44796793	44799246	44799277	3416	5,3	36,37	1,0	5,4	198	166	0.0352410668055	0.2456206566141457	0.104,0.064	0.144,0.0	0.012
3417	"ENSG00000196262.15"	"PPIA"	chr7	+	44797519	44797621	44798747	44798904	44796680	44796793	44799246	44799277	3417	5,3	36,29	1,0	1,5	198	198	0.0489992497967	0.2949836351820039	0.122,0.094	0.5,0.0	-0.142
3418	"ENSG00000196262.15"	"PPIA"	chr7	+	44799391	44799480	44799701	44799874	44799246	44799277	44801286	44803115	3418	3463,3357	1877,1622	598,440	330,242	188	198	0.53242509661	1.0	0.66,0.686	0.656,0.657	0.016
3426	"ENSG00000109255.11"	"NMU"	chr4	-	55605274	55605349	55607297	55607348	55600521	55600575	55607436	55607466	3426	7,10	5,12	0,0	1,0	150	174	1	1.0	0.619,0.492	0.0,NA	0.555
3427	"ENSG00000109255.11"	"NMU"	chr4	-	55605274	55605349	55607436	55607466	55600521	55600575	55609119	55609179	3427	3,2	5,12	0,0	1,0	129	174	1	1.0	0.447,0.184	0.0,NA	0.316
3428	"ENSG00000161249.21"	"DMKN"	chr19	-	35505938	35505986	35509910	35509961	35505717	35505765	35510183	35510252	3428	11,4	19,20	0,0	4,0	150	147	1	1.0	0.362,0.164	0.0,NA	0.263
3429	"ENSG00000161249.21"	"DMKN"	chr19	-	35505938	35506049	35509910	35509961	35505717	35505765	35510183	35510252	3429	11,4	10,12	0,0	4,0	150	198	1	1.0	0.592,0.306	0.0,NA	0.449
3433	"ENSG00000161249.21"	"DMKN"	chr19	-	35506125	35506185	35509910	35509961	35505938	35505986	35510183	35510252	3433	18,9	6,2	0,2	0,0	150	159	1	1.0	0.761,0.827	NA,1.0	-0.206
3438	"ENSG00000161249.21"	"DMKN"	chr19	-	35508204	35508240	35509910	35509961	35505938	35505986	35510183	35510252	3438	18,9	0,1	0,2	0,0	150	135	1	1.0	1.0,0.89	NA,1.0	-0.055
3440	"ENSG00000137364.5"	"TPMT"	chr6	-	18132132	18132177	18133803	18133889	18128310	18130780	18138962	18139037	3440	11,12	1,0	5,3	5,2	185	144	2.23526378017e-05	0.001130107780951065	0.895,1.0	0.438,0.539	0.459
3441	"ENSG00000158019.21"	"BABAM2"	chr2	+	28310081	28310153	28327273	28327447	28298337	28298491	28338449	28338901	3441	0,2	1,1	0,0	1,0	171	198	1	1.0	0.0,0.698	0.0,NA	0.349
3442	"ENSG00000171503.13"	"ETFDH"	chr4	+	158697558	158697699	158698986	158699130	158695496	158695643	158703422	158703591	3442	25,27	15,12	18,21	11,6	198	198	0.603710166987	1.0	0.625,0.692	0.621,0.778	-0.041
3444	"ENSG00000105379.10"	"ETFB"	chr19	-	51350328	51350391	51353131	51353290	51346899	51347058	51354149	51354308	3444	87,45	79,58	36,24	58,28	198	162	0.209249010821	0.6699666414209926	0.474,0.388	0.337,0.412	0.056
3445	"ENSG00000149532.16"	"CPSF7"	chr11	-	61421053	61421127	61421191	61421257	61420469	61420573	61421389	61421608	3445	0,3	0,0	0,1	0,2	165	173	1	1.0	NA,1.0	NA,0.344	0.656
3446	"ENSG00000149532.16"	"CPSF7"	chr11	-	61421053	61421130	61421191	61421257	61420469	61420573	61421389	61421608	3446	0,3	0,2	0,1	0,2	165	176	1	1.0	NA,0.615	NA,0.348	0.267
3447	"ENSG00000104447.13"	"TRPS1"	chr8	-	115623600	115623758	115637233	115637330	115619912	115620060	115700935	115701072	3447	7,5	97,93	0,2	81,75	196	198	0.00358410990262	0.04868493692503925	0.068,0.052	0.0,0.026	0.047
3448	"ENSG00000104447.13"	"TRPS1"	chr8	-	115623600	115623758	115700935	115701072	115619912	115620060	115809632	115809673	3448	8,12	100,91	0,0	80,75	198	198	1.45811693453e-06	0.00014408846434855546	0.074,0.117	0.0,0.0	0.096
3449	"ENSG00000141644.19"	"MBD1"	chr18	-	50274185	50274353	50274976	50275045	50273563	50273863	50275128	50275245	3449	10,16	1,2	17,9	13,8	168	198	0.00016160559575	0.004747710340006757	0.922,0.904	0.606,0.57	0.325
3451	"ENSG00000138757.15"	"G3BP2"	chr4	-	75657556	75657730	75658842	75658924	75656923	75657014	75661930	75662049	3451	14,6	13,21	3,5	8,11	181	198	0.523508694482	1.0	0.541,0.238	0.291,0.332	0.078
3457	"ENSG00000138750.16"	"NUP54"	chr4	-	76136185	76136412	76144148	76144292	76134174	76134362	76144389	76144473	3457	17,12	2,6	14,6	3,5	198	198	0.551309155964	1.0	0.895,0.667	0.824,0.545	0.097
3463	"ENSG00000138760.11"	"SCARB2"	chr4	-	76175790	76175910	76176436	76176528	76174143	76174313	76179516	76179705	3463	28,21	16,17	21,13	20,9	191	198	0.52742909633	1.0	0.645,0.562	0.521,0.6	0.043
3464	"ENSG00000138760.11"	"SCARB2"	chr4	-	76176436	76176528	76179516	76179705	76175790	76175910	76180953	76181101	3464	13,16	22,21	14,8	24,26	198	191	0.237406925441	0.7203742500432692	0.363,0.424	0.36,0.229	0.099
3465	"ENSG00000130640.15"	"TUBGCP2"	chr10	-	133285084	133285455	133285455	133285628	133283881	133284002	133288128	133288309	3465	45,20	16,10	24,11	8,17	198	198	0.274923433817	0.7782337827059349	0.738,0.667	0.75,0.393	0.131
3468	"ENSG00000139496.18"	"NUP58"	chr13	+	25309246	25309282	25312882	25313032	25307805	25307948	25313613	25313751	3468	11,4	17,14	14,4	15,7	135	198	0.272017493893	0.7720183181767388	0.487,0.295	0.578,0.456	-0.126
3469	"ENSG00000139496.18"	"NUP58"	chr13	+	25319325	25319350	25320529	25320595	25315356	25315467	25320918	25321093	3469	7,2	13,18	4,4	26,13	124	165	0.635071634402	1.0	0.417,0.129	0.17,0.29	0.043
3470	"ENSG00000138674.17"	"SEC31A"	chr4	-	82861630	82861708	82862533	82862572	82857688	82857764	82863317	82863392	3470	9,6	8,5	7,2	1,0	138	177	1	1.0	0.591,0.606	0.9,1.0	-0.351
3471	"ENSG00000138674.17"	"SEC31A"	chr4	-	82870324	82870424	82871943	82872086	82867154	82867316	82874610	82874751	3471	24,24	25,43	12,8	11,16	198	198	0.967772277149	1.0	0.49,0.358	0.522,0.333	-0.004
3472	"ENSG00000189308.11"	"LIN54"	chr4	-	82946257	82946474	82970326	82970469	82939888	82939962	82984160	82984876	3472	1,0	14,12	0,0	6,4	198	198	1	1.0	0.067,0.0	0.0,0.0	0.034
3480	"ENSG00000109339.24"	"MAPK10"	chr4	-	86159297	86159467	86194308	86194407	86107222	86107352	86354529	86354644	3480	0,1	1,5	0,1	2,1	198	198	1	1.0	0.0,0.167	0.0,0.5	-0.166
3481	"ENSG00000109339.24"	"MAPK10"	chr4	-	86159297	86159467	86194335	86194407	86107222	86107352	86354529	86354644	3481	0,1	1,5	0,1	2,1	171	198	1	1.0	0.0,0.188	0.0,0.537	-0.175
3505	"ENSG00000116299.17"	"ELAPOR1"	chr1	+	109173687	109173837	109185044	109185133	109173473	109173579	109188176	109188354	3505	23,14	12,18	7,3	6,4	198	188	0.697432053424	1.0	0.645,0.425	0.526,0.416	0.064
3507	"ENSG00000197343.11"	"ZNF655"	chr7	+	99561887	99561973	99571259	99571379	99560532	99560695	99571687	99571792	3507	6,0	1,0	4,0	0,0	185	198	1	1.0	0.865,NA	1.0,NA	-0.135
3509	"ENSG00000284770.2"	"TBCE"	chr1	+	235401502	235401587	235413875	235413997	235380018	235380149	235414432	235414618	3509	27,18	1,0	25,13	0,0	184	198	1	1.0	0.967,1.0	1.0,1.0	-0.016
3510	"ENSG00000284770.2"	"TBCE"	chr1	+	235401502	235401587	235414432	235414469	235380018	235380149	235419472	235419561	3510	16,8	0,0	20,10	4,0	184	136	0.0276242134302	0.20637470789434637	1.0,1.0	0.787,1.0	0.107
3511	"ENSG00000284770.2"	"TBCE"	chr1	+	235401502	235401587	235414432	235414618	235380018	235380149	235419472	235419561	3511	16,8	25,21	20,10	27,24	184	198	0.749835100462	1.0	0.408,0.291	0.444,0.31	-0.028
3512	"ENSG00000284770.2"	"TBCE"	chr1	+	235414432	235414618	235427139	235427239	235380018	235380149	235430704	235430804	3512	2,0	14,9	6,0	15,11	198	198	0.0723797020069	0.37024346391294255	0.125,0.0	0.286,0.0	-0.08
3513	"ENSG00000284770.2"	"TBCE"	chr1	+	235414432	235414618	235419472	235419561	235401502	235401587	235427139	235427239	3513	12,12	11,8	7,3	7,11	198	188	0.118543544282	0.4835153194541613	0.509,0.588	0.487,0.206	0.202
3516	"ENSG00000138777.20"	"PPA2"	chr4	-	105437949	105438036	105453597	105453642	105424195	105424322	105456680	105456745	3516	119,117	43,66	33,17	29,14	144	186	0.0222938013428	0.17753378798259045	0.781,0.696	0.595,0.611	0.135
3519	"ENSG00000116191.19"	"RALGPS2"	chr1	+	178821611	178821704	178833423	178833550	178811314	178811404	178877497	178877635	3519	17,7	3,8	1,5	1,2	192	198	0.734145915187	1.0	0.854,0.474	0.508,0.721	0.049
3523	"ENSG00000064933.19"	"PMS1"	chr2	+	189795768	189795951	189805651	189805754	189791789	189791941	189818016	189818180	3523	16,19	10,14	7,9	1,10	198	198	0.638646297323	1.0	0.615,0.576	0.875,0.474	-0.079
3524	"ENSG00000064933.19"	"PMS1"	chr2	+	189843963	189844080	189852654	189852777	189818016	189818180	189853938	189854082	3524	4,18	4,11	2,3	16,2	198	198	0.0592591975176	0.3325723515181742	0.5,0.621	0.111,0.6	0.205
3525	"ENSG00000064933.19"	"PMS1"	chr2	+	189863742	189863974	189867798	189867929	189854238	189855128	189873495	189873656	3525	9,9	0,4	6,3	1,0	198	198	0.039882411658	0.26434256995271954	1.0,0.692	0.857,1.0	-0.083
3526	"ENSG00000145390.12"	"USP53"	chr4	+	119235289	119235411	119239217	119239903	119217549	119217673	119245336	119245429	3526	1,2	5,0	1,1	6,0	198	198	0.820483989824	1.0	0.167,1.0	0.143,1.0	0.012
3530	"ENSG00000104413.18"	"ESRP1"	chr8	+	94692676	94692827	94696851	94696961	94678202	94678371	94705924	94707466	3530	24,12	13,12	5,0	2,2	198	198	0.409033113396	0.9538980728414291	0.649,0.5	0.714,0.0	0.218
3531	"ENSG00000127914.19"	"AKAP9"	chr7	+	92102593	92102826	92107292	92107422	92100855	92101056	92108493	92108633	3531	5,6	8,6	3,2	11,7	198	198	0.0700656035166	0.36267290963116283	0.385,0.5	0.214,0.222	0.225
3541	"ENSG00000134291.12"	"TMEM106C"	chr12	+	47965837	47965997	47966088	47966172	47965281	47965345	47966682	47966732	3541	159,144	72,69	36,25	16,7	198	183	0.372354434889	0.9126251876535355	0.671,0.659	0.675,0.767	-0.056
3542	"ENSG00000136754.18"	"ABI1"	chr10	-	26755654	26755741	26759061	26759235	26751597	26751783	26765217	26765318	3542	23,11	2,1	25,16	2,2	198	186	0.753966242495	1.0	0.915,0.912	0.922,0.883	0.011
3543	"ENSG00000136754.18"	"ABI1"	chr10	-	26755654	26755741	26759061	26759238	26751597	26751783	26765217	26765318	3543	33,17	2,1	33,18	2,2	198	186	0.616977301369	1.0	0.939,0.941	0.939,0.894	0.023
3544	"ENSG00000107890.17"	"ANKRD26"	chr10	-	27060817	27060881	27061143	27061242	27060511	27060540	27063987	27064081	3544	6,7	1,0	9,2	0,0	198	163	1	1.0	0.832,1.0	1.0,1.0	-0.084
3545	"ENSG00000107890.17"	"ANKRD26"	chr10	-	27080031	27080153	27080648	27080771	27079088	27079161	27082802	27082833	3545	1,0	0,0	2,0	2,1	198	198	1	1.0	1.0,NA	0.5,0.0	0.75
3546	"ENSG00000071553.18"	"ATP6AP1"	chrX	+	154432265	154432376	154433659	154433720	154431829	154431904	154434207	154434446	3546	106,116	46,27	46,53	21,16	198	160	0.668858861793	1.0	0.651,0.776	0.639,0.728	0.03
3547	"ENSG00000116127.20"	"ALMS1"	chr2	+	73534823	73534949	73550266	73550437	73519774	73520016	73557219	73557354	3547	3,2	5,0	0,0	1,0	198	198	1	1.0	0.375,1.0	0.0,NA	0.688
3554	"ENSG00000177853.15"	"ZNF518A"	chr10	+	96151415	96151566	96155325	96155398	96133555	96133648	96155923	96156047	3554	0,0	2,0	3,0	0,1	198	172	1	1.0	0.0,NA	1.0,0.0	-0.5
3561	"ENSG00000107779.15"	"BMPR1A"	chr10	+	86838864	86838979	86875866	86876085	86756595	86756919	86890061	86890224	3561	7,11	23,20	14,2	10,6	198	198	0.24723281789	0.7358790868282375	0.233,0.355	0.583,0.25	-0.122
3562	"ENSG00000107779.15"	"BMPR1A"	chr10	+	86843405	86843510	86875866	86876085	86838864	86838979	86890061	86890224	3562	6,4	51,40	0,3	18,13	198	198	0.339578711836	0.8705708956738963	0.105,0.091	0.0,0.188	0.004
3563	"ENSG00000107779.15"	"BMPR1A"	chr10	+	86875866	86876085	86890061	86890224	86838864	86838979	86892126	86892229	3563	29,20	33,29	10,8	17,17	198	198	0.221691696906	0.6974786527838552	0.468,0.408	0.37,0.32	0.093
